immatriculation,num_houses
CM0040030042231,11
CM0040030042232,11
CM0040030042233,11
CM0040030042234,11
CM0040030042235,11
CM0040030042236,11
CM0040030042237,11
CM0040030042238,11
CM0040030042239,11
CM0040030042240,11
CM0040030042241,11
CM0040030042242,11
CM0040030042243,11
CM0040030042244,11
CM0040030042245,11
CM0040030042246,11
CM0040030042247,11
CM0040030042248,11
CM0040030042249,11
CM0040030042250,11
CM0040030042251,11
CM0040030042252,11
CM0040030042253,11
CM0040030042254,11
CM0040030042255,11
CM0040030042256,11
CM0040030042257,11
CM0040030042258,11
CM0040030042259,11
CM0040030042260,11
CM0040030042261,11
CM0040030042262,11
CM0040030042263,11
CM0040030042264,11
CM0040030042265,11
CM0040030042266,11
CM0040030042267,11
CM0040030042268,11
CM0040030042269,11
CM0040030042270,11
CM0040030042271,11
CM0040030042272,11
CM0040030042273,11
CM0040030042274,11
CM0040030042275,11
CM0040030042276,11
CM0040030042277,11
CM0040030042278,11
CM0040030042279,11
CM0040030042280,11
CM0040030042281,11
CM0040030042282,11
CM0040030042283,11
CM0040030042284,11
CM0040030042285,11
CM0040030042286,11
CM0040030042287,11
CM0040030042288,11
CM0040030042289,11
CM0040030042290,11
CM0040030042291,11
CM0040030042292,11
CM0040030042293,11
CM0040030042294,11
CM0040030042295,11
CM0040030042296,11
CM0040030042297,11
CM0040030042298,11
CM0040030042299,11
CM0040030042300,11
CM0040030042301,11
CM0040030042302,11
CM0040030042303,11
CM0040030042304,11
CM0040030042305,11
CM0040030042306,11
CM0040030042307,11
CM0040030042308,11
CM0040030042309,11
CM0040030042310,11
CM0040030042311,11
CM0040030042312,11
CM0040030042313,11
CM0040030042314,11
CM0040030042315,11
CM0040030042316,11
CM0040030042317,11
CM0040030042318,11
CM0040030042319,11
CM0040030042320,11
CM0040030042321,11
CM0040030042322,11
CM0040030042323,11
CM0040030042324,11
CM0040030042325,11
CM0040030042326,11
CM0040030042327,11
CM0040030042328,11
CM0040030042329,11
CM0040030042330,11
CM0040030042331,11
CM0040030042332,11
CM0040030042333,11
CM0040030042334,11
CM0040030042335,11
CM0040030042336,11
CM0040030042337,11
CM0040030042338,11
CM0040030042339,11
CM0040030042340,11
CM0040030042341,11
CM0040030042342,11
CM0040030042343,11
CM0040030042344,11
CM0040030042345,11
CM0040030042346,11
CM0040030042347,11
CM0040030042348,11
CM0040030042349,11
CM0040030042350,11
CM0040030042351,11
CM0040030042352,11
CM0040030042353,11
CM0040030042354,11
CM0040030042355,11
CM0040030042356,11
CM0040030042357,11
CM0040030042358,11
CM0040030042359,11
CM0040030042360,11
CM0040030042361,11
CM0040030042362,11
CM0040030042363,11
CM0040030042364,11
CM0040030042365,11
CM0040030042366,11
CM0040030042367,11
CM0040030042368,11
CM0040030042369,11
CM0040030042370,11
CM0040030042371,11
CM0040030042372,11
CM0040030042373,11
CM0040030042374,11
CM0040030042375,11
CM0040030042376,11
CM0040030042377,11
CM0040030042378,11
CM0040030042379,11
CM0040030042380,11
CM0040030042381,11
CM0040030042382,11
CM0040030042383,11
CM0040030042384,11
CM0040030042385,11
CM0040030042386,11
CM0040030042387,11
CM0040030042388,11
CM0040030042389,11
CM0040030042390,11
CM0040030042391,11
CM0040030042392,11
CM0040030042393,11
CM0040030042394,11
CM0040030042395,11
CM0040030042396,11
CM0040030042397,11
CM0040030042398,11
CM0040030042399,11
CM0040030042400,11
CM0040030042401,11
CM0040030042402,11
CM0040030042403,11
CM0040030042404,11
CM0040030042405,11
CM0040030042406,11
CM0040030042407,11
CM0040030042408,11
CM0040030042409,11
CM0040030042410,11
CM0040030042411,11
CM0040030042412,11
CM0040030042413,11
CM0040030042414,11
CM0040030042415,11
CM0040030042416,11
CM0040030042417,11
CM0040030042418,11
CM0040030042419,11
CM0040030042420,11
CM0040030042421,11
CM0040030042422,11
CM0040030042423,11
CM0040030042424,11
CM0040030042425,11
CM0040030042426,11
CM0040030042427,11
CM0040030042428,11
CM0040030042429,11
CM0040030042430,11
CM0040030042431,11
CM0040030042432,11
CM0040030042433,11
CM0040030042434,11
CM0040030042435,11
CM0040030042436,11
CM0040030042437,11
CM0040030042438,11
CM0040030042439,11
CM0040030042440,11
CM0040030042441,11
CM0040030042442,11
CM0040030042443,11
CM0040030042444,11
CM0040030042445,11
CM0040030042446,11
CM0040030042447,11
CM0040030042448,11
CM0040030042449,11
CM0040030042450,11
CM0040030042451,11
CM0040030042452,11
CM0040030042453,11
CM0040030042454,11
CM0040030042455,11
CM0040030042456,11
CM0040030042457,11
CM0040030042458,11
CM0040030042459,11
CM0040030042460,11
CM0040030042461,11
CM0040030042462,11
CM0040030042463,11
CM0040030042464,11
CM0040030042465,11
CM0040030042466,11
CM0040030042467,11
CM0040030042468,11
CM0040030042469,11
CM0040030042470,11
CM0040030042471,11
CM0040030042472,11
CM0040030042473,11
CM0040030042474,11
CM0040030042475,11
CM0040030042476,11
CM0040030042477,11
CM0040030042478,11
CM0040030042479,11
CM0040030042480,11
CM0040030042481,11
CM0040030042482,11
CM0040030042483,11
CM0040030042484,11
CM0040030042485,11
CM0040030042486,11
CM0040030042487,11
CM0040030042488,11
CM0040030042489,11
CM0040030042490,11
CM0040030042491,11
CM0040030042492,11
CM0040030042493,11
CM0040030042494,11
CM0040030042495,11
CM0040030042496,11
CM0040030042497,11
CM0040030042498,11
CM0040030042499,11
CM0040030042500,11
CM0040030042501,11
CM0040030042502,11
CM0040030042503,11
CM0040030042504,11
CM0040030042505,11
CM0040030042506,11
CM0040030042507,11
CM0040030042508,11
CM0040030042509,11
CM0040030042510,11
CM0040030042511,11
CM0040030042512,11
CM0040030042513,11
CM0040030042514,11
CM0040030042515,11
CM0040030042516,11
CM0040030042517,11
CM0040030042518,11
CM0040030042519,11
CM0040030042520,11
CM0040030042521,11
CM0040030042522,11
CM0040030042523,11
CM0040030042524,11
CM0040030042525,11
CM0040030042526,11
CM0040030042527,11
CM0040030042528,11
CM0040030042529,11
CM0040030042530,11
CM0040030042531,11
CM0040030042532,11
CM0040030042533,11
CM0040030042534,11
CM0040030042535,11
CM0040030042536,11
CM0040030042537,11
CM0040030042538,11
CM0040030042539,11
CM0040030042540,11
CM0040030042541,11
CM0040030042542,11
CM0040030042543,11
CM0040030042544,11
CM0040030042545,11
CM0040030042546,11
CM0040030042547,11
CM0040030042548,11
CM0040030042549,11
CM0040030042550,11
CM0040030042551,11
CM0040030042552,11
CM0040030042553,11
CM0040030042554,11
CM0040030042555,11
CM0040030042556,11
CM0040030042557,11
CM0040030042558,11
CM0040030042559,11
CM0040030042560,11
CM0040030042561,11
CM0040030042562,11
CM0040030042563,11
CM0040030042564,11
CM0040030042565,11
CM0040030042566,11
CM0040030042567,11
CM0040030042568,11
CM0040030042569,11
CM0040030042570,11
CM0040030042571,11
CM0040030042572,11
CM0040030042573,11
CM0040030042574,11
CM0040030051000,11
CM0040030051001,11
CM0040030051002,11
CM0040030051003,11
CM0040030051004,11
CM0040030051005,11
CM0040030051006,11
CM0040030051007,11
CM0040030051008,11
CM0040030051009,11
CM0040030051010,11
CM0040030051011,11
CM0040030051012,11
CM0040030051013,11
CM0040030051014,11
CM0040030051015,11
CM0040030051016,11
CM0040030051017,11
CM0040030051018,11
CM0040030051019,11
CM0040030051020,11
CM0040030051021,11
CM0040030051022,11
CM0040030051023,11
CM0040030051024,11
CM0040030051025,11
CM0040030051026,11
CM0040030051027,11
CM0040030051028,11
CM0040030051029,11
CM0040030051030,11
CM0040030051031,11
CM0040030051032,11
CM0040030051033,11
CM0040030051034,11
CM0040030051035,11
CM0040030051036,11
CM0040030051037,11
CM0040030051038,11
CM0040030051039,11
CM0040030051040,11
CM0040030051041,11
CM0040030051042,11
CM0040030051043,11
CM0040030051044,11
CM0040030051045,11
CM0040030051046,11
CM0040030051047,11
CM0040030051048,11
CM0040030051049,11
CM0040030051050,11
CM0040030051051,11
CM0040030051052,11
CM0040030051053,11
CM0040030051054,11
CM0040030051055,11
CM0040030051056,11
CM0040030051057,11
CM0040030051058,11
CM0040030051059,11
CM0040030051060,11
CM0040030051061,11
CM0040030051062,11
CM0040030051063,11
CM0040030051064,11
CM0040030051065,11
CM0040030051066,11
CM0040030051067,11
CM0040030051068,11
CM0040030051069,11
CM0040030051070,11
CM0040030051071,11
CM0040030051072,11
CM0040030051073,11
CM0040030051074,11
CM0040030051075,11
CM0040030051076,11
CM0040030051077,11
CM0040030061000,11
CM0040030061001,11
CM0040030061002,11
CM0040030061003,11
CM0040030061004,11
CM0040030061005,11
CM0040030061006,11
CM0040030061007,11
CM0040030061008,11
CM0040030061009,11
CM0040030061010,11
CM0040030061011,11
CM0040030061012,11
CM0040030061013,11
CM0040030061014,11
CM0040030061015,11
CM0040030061016,11
CM0040030061017,11
CM0040030061018,11
CM0040030061019,11
CM0040030061020,11
CM0040030061021,11
CM0040030061022,11
CM0040030061023,11
CM0040030061024,11
CM0040030061025,11
CM0040030061026,11
CM0040030061027,11
CM0040030061028,11
CM0040030061029,11
CM0040030061030,11
CM0040030061031,11
CM0040030061032,11
CM0040030061033,11
CM0040030061034,11
CM0040030061035,11
CM0040030061036,11
CM0040030061037,11
CM0040030061038,11
CM0040030061039,11
CM0040030061040,11
CM0040030061041,11
CM0040030061042,11
CM0040030061043,11
CM0040030061044,11
CM0040030061045,11
CM0040030061046,11
CM0040030061047,11
CM0040030061048,11
CM0040030061049,11
CM0040030061050,11
CM0040030061051,11
CM0040030061052,11
CM0040030061053,11
CM0040030061054,11
CM0040030061055,11
CM0040030061056,11
CM0040030061057,11
CM0040030061058,11
CM0040030061059,11
CM0040030061060,11
CM0040030061061,11
CM0040030061062,11
CM0040030061063,11
CM0040030061064,11
CM0040030061065,11
CM0040030061066,11
CM0040030061067,11
CM0040030061068,11
CM0040030061069,11
CM0040030061070,11
CM0040030061071,11
CM0040030061072,11
CM0040030061073,11
CM0040030061074,11
CM0040030061075,11
CM0040030061076,11
CM0040030061077,11
CM0040030061078,11
CM0040030061079,11
CM0040030061080,11
CM0040030061081,11
CM0040030061082,11
CM0040030061083,11
CM0040030061084,11
CM0040030061085,11
CM0040030061086,11
CM0040030061087,11
CM0040030061088,11
CM0040030061089,11
CM0040030061090,11
CM0040030061091,11
CM0040030061092,11
CM0040030061093,11
CM0040030061094,11
CM0040030061095,11
CM0040030061096,11
CM0040030061097,11
CM0040030061098,11
CM0040030061099,11
CM0040030061100,11
CM0040030061101,11
CM0040030061102,11
CM0040030061103,11
CM0040030061104,11
CM0040030061105,11
CM0040030061106,11
CM0040030061107,11
CM0040030061108,11
CM0040030061109,11
CM0040030061110,11
CM0040030061111,11
CM0040030061112,11
CM0040030061113,11
CM0040030061114,11
CM0040030061115,11
CM0040030061116,11
CM0040030061117,11
CM0040030061118,11
CM0040030061119,11
CM0040030061120,11
CM0040030061121,11
CM0040030061122,11
CM0040030061123,11
CM0040030061124,11
CM0040030061125,11
CM0040030061126,11
CM0040030061127,11
CM0040030061128,11
CM0040030061129,11
CM0040030061130,11
CM0040030061131,11
CM0040030061132,11
CM0040030061133,11
CM0040030061134,11
CM0040030061135,11
CM0040030061136,11
CM0040030061137,11
CM0040030061138,11
CM0040030061139,11
CM0040030061140,11
CM0040030061141,11
CM0040030061142,11
CM0040030061143,11
CM0040030061144,11
CM0040030061145,11
CM0040030061146,11
CM0040030061147,11
CM0040030061148,11
CM0040030061149,11
CM0040030061150,11
CM0040030061151,11
CM0040030061152,11
CM0040030061153,11
CM0040030061154,11
CM0040030061155,11
CM0040030061156,11
CM0040030061157,11
CM0040030061158,11
CM0040030061159,11
CM0040030061160,11
CM0040030061161,11
CM0040030061162,11
CM0040030061163,11
CM0040030061164,11
CM0040030061165,11
CM0040030061166,11
CM0040030061167,11
CM0040030061168,11
CM0040030061169,11
CM0040030061170,11
CM0040030061171,11
CM0040030061172,11
CM0040030061173,11
CM0040030061174,11
CM0040030061175,11
CM0040030061176,11
CM0040030061177,11
CM0040030061178,11
CM0040030061179,11
CM0040030061180,11
CM0040030061181,11
CM0040030061182,11
CM0040030061183,11
CM0040030061184,11
CM0040030061185,11
CM0040030061186,11
CM0040030061187,11
CM0040030061188,11
CM0040030061189,11
CM0040030061190,11
CM0040030061191,11
CM0040030061192,11
CM0040030061193,11
CM0040030061194,11
CM0040030061195,11
CM0040030061196,11
CM0040030061197,11
CM0040030061198,11
CM0040030061199,11
CM0040030061200,11
CM0040030061201,11
CM0040030061202,11
CM0040030061203,11
CM0040030061204,11
CM0040030061205,11
CM0040030061206,11
CM0040030061207,11
CM0040030061208,11
CM0040030061209,11
CM0040030061210,11
CM0040030061211,11
CM0040030061212,11
CM0040030061213,11
CM0040030061214,11
CM0040030061215,11
CM0040030061216,11
CM0040030061217,11
CM0040030061218,11
CM0040030061219,11
CM0040030061220,11
CM0040030061221,11
CM0040030061222,11
CM0040030061223,11
CM0040030061224,11
CM0040030061225,11
CM0040030061226,11
CM0040030061227,11
CM0040030061228,11
CM0040030061229,11
CM0040030061230,11
CM0040030061231,11
CM0040030061232,11
CM0040030061233,11
CM0040030061234,11
CM0040030061235,11
CM0040030061236,11
CM0040030061237,11
CM0040030061238,11
CM0040030061239,11
CM0040030061240,11
CM0040030061241,11
CM0040030061242,11
CM0040030061243,11
CM0040030061244,11
CM0040030061245,11
CM0040030061246,11
CM0040030061247,11
CM0040030061248,11
CM0040030061249,11
CM0040030061250,11
CM0040030061251,11
CM0040030061252,11
CM0040030061253,11
CM0040030061254,11
CM0040030061255,11
CM0040030061256,11
CM0040030061257,11
CM0040030061258,11
CM0040030061259,11
CM0040030061260,11
CM0040030061261,11
CM0040030061262,11
CM0040030061263,11
CM0040030061264,11
CM0040030061265,11
CM0040030061266,11
CM0040030061267,11
CM0040030061268,11
CM0040030061269,11
CM0040030061270,11
CM0040030061271,11
CM0040030061272,11
CM0040030061273,11
CM0040030061274,11
CM0040030061275,11
CM0040030061276,11
CM0040030061277,11
CM0040030061278,11
CM0040030061279,11
CM0040030061280,11
CM0040030061281,11
CM0040030061282,11
CM0040030061283,11
CM0040030061284,11
CM0040030061285,11
CM0040030061286,11
CM0040030061287,11
CM0040030061288,11
CM0040030061289,11
CM0040030061290,11
CM0040030061291,11
CM0040030061292,11
CM0040030061293,11
CM0040030061294,11
CM0040030061295,11
CM0040030061296,11
CM0040030061297,11
CM0040030061298,11
CM0040030061299,11
CM0040030061300,11
CM0040030061301,11
CM0040030061302,11
CM0040030061303,11
CM0040030061304,11
CM0040030061305,11
CM0040030061306,11
CM0040030061307,11
CM0040030061308,11
CM0040030061309,11
CM0040030061310,11
CM0040030061311,11
CM0040030061312,11
CM0040030061313,11
CM0040030061314,11
CM0040030061315,11
CM0040030061316,11
CM0040030061317,11
CM0040030061318,11
CM0040030061319,11
CM0040030061320,11
CM0040030061321,11
CM0040030061322,11
CM0040030061323,11
CM0040030061324,11
CM0040030061325,11
CM0040030061326,11
CM0040030061327,11
CM0040030061328,11
CM0040030061329,11
CM0040030061330,11
CM0040030061331,11
CM0040030061332,11
CM0040030061333,11
CM0040030061334,11
CM0040030061335,11
CM0040030061336,11
CM0040030061337,11
CM0040030061338,11
CM0040030061339,11
CM0040030061340,11
CM0040030061341,11
CM0040030061342,11
CM0040030061343,11
CM0040030061344,11
CM0040030061345,11
CM0040030061346,11
CM0040030061347,11
CM0040030061348,11
CM0040030061349,11
CM0040030061350,11
CM0040030061351,11
CM0040030061352,11
CM0040030061353,11
CM0040030061354,11
CM0040030061355,11
CM0040030061356,11
CM0040030061357,11
CM0040030061358,11
CM0040030061359,11
CM0040030061360,11
CM0040030061361,11
CM0040030061362,11
CM0040030061363,11
CM0040030061364,11
CM0040030061365,11
CM0040030061366,11
CM0040030061367,11
CM0040030061368,11
CM0040030061369,11
CM0040030061370,11
CM0040030061371,11
CM0040030061372,11
CM0040030061373,11
CM0040030061374,11
CM0040030061375,11
CM0040030061376,11
CM0040030061377,11
CM0040030061378,11
CM0040030061379,11
CM0040030061380,11
CM0040030061381,11
CM0040030061382,11
CM0040030061383,11
CM0040030061384,11
CM0040030061385,11
CM0040030061386,11
CM0040030061387,11
CM0040030061388,11
CM0040030061389,11
CM0040030061390,11
CM0040030061391,11
CM0040030061392,11
CM0040030061393,11
CM0040030061394,11
CM0040030061395,11
CM0040030061396,11
CM0040030061397,11
CM0040030061398,11
CM0040030061399,11
CM0040030061400,11
CM0040030061401,11
CM0040030061402,11
CM0040030061403,11
CM0040030061404,11
CM0040030061405,11
CM0040030061406,11
CM0040030061407,11
CM0040030061408,11
CM0040030061409,11
CM0040030061410,11
CM0040030061411,11
CM0040030061412,11
CM0040030061413,11
CM0040030061414,11
CM0040030061415,11
CM0040030061416,11
CM0040030061417,11
CM0040030061418,11
CM0040030061419,11
CM0040030061420,11
CM0040030061421,11
CM0040030061422,11
CM0040030061423,11
CM0040030061424,11
CM0040030061425,11
CM0040030061426,11
CM0040030061427,11
CM0040030061428,11
CM0040030061429,11
CM0040030061430,11
CM0040030061431,11
CM0040030061432,11
CM0040030061433,11
CM0040030061434,11
CM0040030061435,11
CM0040030061436,11
CM0040030061437,11
CM0040030061438,11
CM0040030061439,11
CM0040030061440,11
CM0040030061441,11
CM0040030061442,11
CM0040030061443,11
CM0040030061444,11
CM0040030061445,11
CM0040030061446,11
CM0040030061447,11
CM0040030061448,11
CM0040030061449,11
CM0040030061450,11
CM0040030061451,11
CM0040030061452,11
CM0040030061453,11
CM0040030061454,11
CM0040030061455,11
CM0040030061456,11
CM0040030061457,11
CM0040030061458,11
CM0040030061459,11
CM0040030061460,11
CM0040030061461,11
CM0040030061462,11
CM0040030061463,11
CM0040030061464,11
CM0040030061465,11
CM0040030061466,11
CM0040030061467,11
CM0040030061468,11
CM0040030061469,11
CM0040030061470,11
CM0040030061471,11
CM0040030061472,11
CM0040030061473,11
CM0040030061474,11
CM0040030061475,11
CM0040030061476,11
CM0040030061477,11
CM0040030061478,11
CM0040030061479,11
CM0040030061480,11
CM0040030061481,11
CM0040030061482,11
CM0040030061483,11
CM0040030061484,11
CM0040030061485,11
CM0040030061486,11
CM0040030061487,11
CM0040030061488,11
CM0040030061489,11
CM0040030061490,11
CM0040030061491,11
CM0040030061492,11
CM0040030061493,11
CM0040030061494,11
CM0040030061495,11
CM0040030061496,11
CM0040030061497,11
CM0040030061498,11
CM0040030061499,11
CM0040030061500,11
CM0040030061501,11
CM0040030061502,11
CM0040030061503,11
CM0040030061504,11
CM0040030061505,11
CM0040030061506,11
CM0040030061507,11
CM0040030061508,11
CM0040030061509,11
CM0040030061510,11
CM0040030061511,11
CM0040030061512,11
CM0040030061513,11
CM0040030061514,11
CM0040030061515,11
CM0040030061516,11
CM0040030061517,11
CM0040030061518,11
CM0040030061519,11
CM0040030061520,11
CM0040030061521,11
CM0040030061522,11
CM0040030061523,11
CM0040030061524,11
CM0040030061525,11
CM0040030061526,11
CM0040030061527,11
CM0040030061528,11
CM0040030061529,11
CM0040030061530,11
CM0040030061531,11
CM0040030061532,11
CM0040030061533,11
CM0040030061534,11
CM0040030061535,11
CM0040030061536,11
CM0040030061537,11
CM0040030061538,11
CM0040030061539,11
CM0040030061540,11
CM0040030061541,11
CM0040030061542,11
CM0040030061543,11
CM0040030061544,11
CM0040030061545,11
CM0040030061546,11
CM0040030061547,11
CM0040030061548,11
